model,strategy,promt,fre,fkgl,wiener,avg_word_length,avg_sentence_length,words_per_sentence,avg_syllables_per_word,polysyllables,output,promts
oscar_orig,beam,Das,57.95,11.1,8.1,5.84,10.9,10.857142857142858,1.9,16,"Dieses Haus ist ideal für Familien mit Kindern. Es verfügt über eine voll ausgestattete Küche mit einem Geschirrspüler, einem Backofen, einem Kühlschrank, einer Mikrowelle, einer Kaffeemaschine, einem Toaster und einem Wasserkocher. Außerdem gibt es ein Badezimmer mit einer Dusche und einer Badewanne. Ein Haartrockner und ein CD-Player sind ebenfalls vorhanden. Die Lounge lädt zum Verweilen ein. Das Haus ist mit einem Flachbild-Sat-TV, einem Radio und einem DVD-Player ausgestattet. Die... Weitere Details anzeigen »Die meisten der von",Dieses Haus
oscar_orig,sampling,Das,74.3,8.0,3.8,4.73,12.1,12.142857142857142,1.6,11,"Dieses Haus ist ein schönes Beispiel für die moderne Architektur. Es hat alles, was man braucht: eine große Terrasse mit Blick auf den Garten und einen großen Pool (mit einer Tiefe von ca. 5 m). Die Küche ist sehr gut ausgestattet und bietet viel Platz zum Kochen oder Essen im Freien. Das Badezimmer ist sehr geräumig und hat Dusche/WC. Der Balkon ist sehr schön und es gibt auch viele Sonnenliegen in der Nähe des Hauses! Wir haben uns sehr wohl gefühlt!Die Cookie-Einstellungen auf dieser Website",Dieses Haus
oscar_orig,contrastive,Das,38.6,15.3,3.0,6.63,12.7,12.666666666666666,2.2,4,"Mein Vater starb. Die beiden	Verantwortlich für den Inhalt: Markus Weidner, Im Ziegelacker 20, D-63599 Biebergemünd, E-Mail post@markusweidner[ät]gmail[punkt='companywedding',index.php?page_id=3#post194“][image=null}}Das ist ein guter Anfang und wir werden sehen ob es weiter geht mit dem Spiel in der 2D Welt oder",Mein Vater
oscar_orig,beam,Das,31.5,15.9,11.0,6.62,8.1,8.11111111111111,2.4,24,"Mein Vater war ein Nazi-Offizier. Er hat den Tod von vielen Menschen zu verantworten. Der Filmemacher erkennt dies spät. Er und seine Mutter versuchen die eigene Familiengeschichte aufzuarbeiten. Sie treffen Hinterbliebene von Holocaust-Opfern. Eine jüdische Historikerin etwa, die in der Berliner Ausstellung ""Topografie des Terrors"" arbeitet. Die nachfolgenden Generationen von...Die Nutzung unserer Webseite ist in der Regel ohne Angabe personenbezogener Daten möglich. Soweit auf unseren Seiten personenbezogene Daten (beispielsweise Name, Anschrift oder eMail-Adressen",Mein Vater
oscar_orig,sampling,Das,73.1,8.5,4.5,4.86,13.3,13.333333333333334,1.6,11,"Mein Vater, der sich in den letzten Jahren mit dem Thema „Renten und Rente“ beschäftigt hat, ist ein großer Fan von Renten. Er hat sich für die Rentenreform eingesetzt und ist überzeugt davon, dass es eine gute Lösung gibt: „Die Menschen müssen nicht mehr auf ihre Altersvorsorge verzichten.“ Das sei auch gut so. „Wir brauchen keine neue Politik“, so der Vater. „Wir haben nur einen Weg.“ Die SPD-Fraktion im Bundestag will das Rentenpaket jetzt zügig beschließen – und zwar am Donnerstag.",Mein Vater
mGPT,contrastive,Das,72.2,8.8,6.0,5.13,14.2,14.2,1.6,12,"Das Land USA hat einen Vertrag mit dem Nachbar-Land Mexiko geschlossen.
Der Grund: Die Menschen in den US-Staaten haben kein Geld mehr für die Öl und Gaspreise bezahlt, obwohl sie das nicht wollten.Deshalb gab es Streit zwischen der Regierung von Texas und anderen Regierungen im Bundesland.
Viele sagen jetzt zum ersten Mal seit langer Zeit nichts zu essen oder trinken.
Dafür brauchen wir ein besseres Gesetz ausgerufen worden vor allem bei",Das
mGPT,beam,Das,71.95,7.8,5.5,5.48,8.6,8.625,1.7,11,"Das Bundes-Verfassungs-Gericht hat ein wichtiges Urteil gesprochen.
Es geht um die Frage, ob die Verfassung eingehalten werden soll.
Die Richterinnen und Richter haben entschieden: Die Verfassung ist nicht in Ordnung.
Sie ist falsch.
Deshalb muss die Verfassung geändert werden.
In der Verfassung steht zum Beispiel, dass alle Menschen die gleichen Rechte haben.
Und es steht auch darin, dass jeder Mensch frei seine Meinung sagen darf.
Das Gericht hat gesagt:",Das
mGPT,sampling,Das,82.05,6.1,2.1,4.66,10.2,10.166666666666666,1.5,4,"Das Wort ""Biene"" ist ein Substantiv.
Es hat diese 2 Wörter: Bienen (damit sind die Tiere gemeint) Es gibt verschiedene Arten von Bienen, zum Beispiel das Huhn oder der Fuchsschwanz.
Zum Beispiel eine Art vom Tiger-Tiger.
Oder es gibt einen Vogel mit dem Namen des Babys.
Ein anderes Wort für Bienen heißt auch ""Männchen"".
Manche sagen zu einem Tier nur ""Käfer",Das
mGPT,contrastive,Das,72.25,7.7,6.3,5.31,8.3,8.285714285714286,1.7,10,"Heute hat Udo Jürgens Geburtstag.
Er wird 70 Jahre alt.
Udo Jürgens ist Sänger und Komiker aus Hamburg.
Aber er macht auch fernseh-sendungen im Fernsehen: Er moderiert zum Beispiel die Sendung ""Wetten dass...?!"".
Und in der Fernseh-Serie spielt ein bekannter Musiker mit Down-Syndrom.
Das heißt, Menschen haben Probleme beim Sprechen oder Schreiben von Texten.
Viele Leute glauben an",Heute
mGPT,beam,Das,71.85,7.9,4.0,5.04,8.7,8.666666666666666,1.7,9,"Heute ist Tag des Käsekuchens.
Es ist ein amerikanischer Welt-Tag.
Dort heißt er National Cheese Day.
Man weiß nicht: Seit wann gibt es den Tag des Käse-Kuchens?
Und man weiß auch nicht: Wer hat ihn erfunden?
Außerdem sind heute noch diese Welt-Tage: Tag des Schokoladen-Bäckens in den USA Tag der Schokolade-Bäcker-Käse-Tag Tag",Heute
mGPT,sampling,Das,76.8,7.0,3.3,4.6,9.6,9.625,1.6,10,"Heute hat Prinz Philip Geburtstag.
Er wird 70 Jahre alt.
Prinz Philip ist der britische Kron-Sohn Queen Elisabeth und sein Mann Prinz Charles haben heute ein Baby bekommen: Das Mädchen wurde am 5. April geboren.
Das heißt, das Kind war erst 3 Monate jünger als die Geburt von William und Kate.
Es kam aus Großbritannien.
Die Mutter des Babys hieß Elizabeth Diana.
Sie hatte einen Wunsch für sie nach England zu kommen.
Aber es gab keine gute",Heute
mGPT,contrastive,Das,69.75,8.7,5.2,5.22,10.8,10.833333333333334,1.7,11,"Wir haben einen Plan für die Zukunft.
Das heißt: Wir wollen, dass es keine Kriege in der Welt gibt und nicht Atom-Bomben explodieren können.
Dafür brauchen wir ein bestimmtes Ziel von den Vereinten Nationen. > UNO ist eine Abkürzung aus United Nations, kurz WMO. Die Mitgliedsländer versammeln sich zum Beispiel mit Politikern über das Thema Umweltverschmutzung auf der ganzen Welt zu sprechen.
In diesem Jahr soll",Wir
mGPT,beam,Das,73.15,7.4,5.8,5.21,7.4,7.444444444444445,1.7,12,"Wir ist eine Abkürzung.
Sie steht für: United Nations.
Das ist ein Zusammenschluss von 193 Mitglieds-Ländern.
Die Abkürzung steht für Vereinte Nationen.
Der Chef von den Vereinten Nationen heißt Antonio Guterres.
Er hat gesagt: Wir wollen den Frieden auf der ganzen Welt sichern.
Wir wollen die Menschen vor dem Krieg schützen.
Und wir wollen den Menschen helfen, die in Not sind.
Zum Beispiel: Menschen mit Behinderung Menschen",Wir
mGPT,sampling,Das,69.25,8.9,4.9,5.12,11.3,11.333333333333334,1.7,8,"Wir haben eine neue Internet-Seite.
Auf der Seite gibt es viele Informationen über das Corona-Virus in Leichter Sprache zu lesen und anschauen, zum Beispiel: Wie kann man sich gegen die Krankheit impfen lassen?
Wie können wir Menschen vor dem Virus schützen?
Was ist wichtig für einen Impfstoff oder ein Medikament?
Es sind alle wichtigen Fragen zur Anleitung von einem Impfstoff.
Die Antworten auf diese Frage stehen im Inf",Wir
mGPT,contrastive,Das,49.8,13.2,10.0,5.59,13.2,13.2,2.0,19,"Die Türkei ist ein Land in Asien.
Viele Menschen sprechen türkisch und russisches Wort für verschiedene Religionen: Christentum Hinduismus Buddhismus Jüdische Gemeinde In der Türkei leben ungefähr 5 Millionen Muslime, die eine Religion angehören.
Der Präsident von dem Land heißt Recep Tayyip Erdogan.
Er hat gesagt: Die Kultur gehört zu unserer Geschichte.
Das wollen wir ändern zum Beispiel mit den Muslimen feiern oder im Fernsehen laufen.
",Die Türkei
mGPT,beam,Das,76.5,7.2,4.6,4.91,9.9,9.857142857142858,1.6,7,"Die Türkei ist ein Land in Asien.
Die Haupt-Stadt von der Türkei heißt Ankara.
In der Türkei leben ungefähr 1,5 Millionen Menschen.
Viele von ihnen sprechen türkisch und türkisch.
Das sind die Sprachen: Türkisch, Russisch, Kurdisch, Kurdische Sprache, Russisch und Kurdisch In der Türkei bezahlen die Menschen mit dem Euro.
Der Euro ist das Geld, mit dem man bezahlen kann, wenn man in der Türkei arbeitet.
Manche sagen zu",Die Türkei
mGPT,sampling,Das,59.3,11.7,6.5,5.23,15.4,15.4,1.8,16,"Die Türkei ist ein Land in Asien.
Es liegt im Osten von Europa, am Mittel-Meer und grenzt an Syrien.
In der Türkei leben ungefähr 1 Million Menschen.
Im Jahr 2018 gab es dort eine Volksabstimmung über die Unabhängigkeitserklärung vom türkischen Präsidenten Erdogan.
Das heißt: Die türkische Regierung hat entschieden, dass sie nicht mehr zur Europäischen Union gehören will oder zu dem Land USA, weil das so viele Türken sind wie seit Jahren keine deutsche Staatsbürgerschaft haben wollen",Die Türkei
mGPT,contrastive,Das,69.35,8.8,4.2,5.21,11.2,11.166666666666666,1.7,7,"Dieses Haus in der Nähe von Kiel ist für Menschen mit Behinderung.
Das heißt: Sie können dort wohnen und arbeiten ohne Geld dafür zu verdienen.Oder sie brauchen Unterstützung bei ihrer Arbeit oder zum Arzt-Praxis, damit es ihnen besser geht als sonst.
Dafür gibt Schleswig eine Wohnungslosen-Stelle im Stadtpark Ohlsdorf.
In dieser Stelz leben über 3 Tausend Menschen aus aller Welt.
Die Bewohner haben ein Recht auf Wohnung.",Dieses Haus
mGPT,beam,Das,85.85,4.6,2.8,4.79,6.4,6.363636363636363,1.5,8,"Dieses Haus ist in der Nähe von Hannover.
In dem Haus wohnen viele Menschen.
Diese Menschen wohnen in dem Haus.
Und diese Menschen arbeiten dort.
Das Haus ist sehr teuer.
Aber das Haus hat sehr viel Geld gekostet.
Deshalb hat das Haus jetzt viel Geld verloren.
Jetzt muss das Haus repariert werden.
Die Reparatur dauert mehrere Jahre.
Dann können die Menschen wieder in das Haus zurück.
Sie wollen mehr Nachrichten",Dieses Haus
mGPT,sampling,Das,70.25,8.5,4.8,5.21,10.3,10.285714285714286,1.7,8,"Dieses Haus ist in der Nähe von Hannover.
In dem Haus wohnen viele Menschen mit Behinderung.
Und diese Menschen können dort arbeiten: In einem Wohn-Haus für alte und kranke Menschen, im Pflegeheim oder bei einer Werkstatt für behinderte Menschen Die Bewohner vom Haus haben einen Antrag gestellt.
Diesen Brief hat die Stadt Hamburg geschickt.
Die Bürger konnten den Antrag unterschreiben.
Sie wollten wissen: Wann kann ich das Haus besuchen?
Oder wie lange",Dieses Haus
mGPT,contrastive,Das,77.3,6.8,4.4,4.97,9.1,9.142857142857142,1.6,10,"Mein Vater ist gestorben.
Er hatte Krebs im Gehirn-Speichel.
Das bedeutet: Der Körper hat Probleme beim Sprechen und Schreiben lesen oder schreiben lernen.
Seine Frau sagt, dass er das nicht wollte.
Ihr Sohn heißt Oskar Bögner, der die Ärzte in einem Krankenwagen begleitet haben.
Dann kam ein Arzt zu ihm ins Krankenhaus um ihn aufzutragen.
Aber es war eine Operation mit dem Nervengift nöt",Mein Vater
mGPT,beam,Das,68.0,8.3,7.3,5.27,6.7,6.666666666666667,1.8,15,"Mein Vater ist gestorben.
Er wurde 87 Jahre alt.
So sah er aus: Der Vater von Michael Schumacher war ein berühmter Renn-Fahrer.
Michael Schumacher war Renn-Fan.
Das heißt: Er hat sehr viele Autos gefahren.
Und er hat viele Preise gewonnen.
Zum Beispiel den Formel-1-Welt-Meister-Titel.
Jetzt ist Michael Schumacher beerdigt worden.
Seine Familie und enge Freunde waren bei ihm.
Die Beerdigung",Mein Vater
mGPT,sampling,Das,83.35,5.6,3.5,4.87,8.9,8.875,1.5,8,"Mein Vater ist gestorben.
Er war ein berühmter deutscher Schriftsteller und Schauspieler.
Sein Name war Hans-Joachim Liefers.
Hans Joachim Liefers kam am 20. Januar 1900 auf die Welt, in der Stadt Frankfurt am Main.
In Berlin.
Seine Eltern waren Juden oder Sinti und Roma.
Der Verlag von seinem Leben hat gesagt: Der Tod von Hans Joachim Liefers soll sich nicht wiederholen.
Die Familie sagt aber auch: Wir haben nichts zu sagen.",Mein Vater
mGPT_orig,contrastive,Das,50.6,12.8,10.1,6.02,12.4,12.4,2.0,18,"Das Buch ist in zwei Teile gegliedert. Der erste Teil befasst sich mit der Geschichte des Klosters St.-Marien-Ersdorf, dessen Ursprünge bis ins 12./13 Jahrhundert zurückreichen und im Laufe seiner Entwicklung zum heutigen Kloster Eppstein gewachsen war (Abbildung 1). Die zweite Abbildung zeigt die bauliche Anlage von Ersdorfer Domkapitel aus dem Jahr 1307/08 sowie den gotischen Chorraum unter Einbeziehungen mittelalterlicher Fresken an Decke",Das
mGPT_orig,beam,Das,67.6,10.6,5.3,4.95,18.8,18.75,1.6,9,"Das ist ein gutes Beispiel dafür, wie man mit dem Gedanken an die Zukunft umgehen kann, wenn man nicht weiß, wie es weitergehen soll.
Ich bin mir sicher, dass es viele Menschen gibt, die sich mit der Frage beschäftigen, wie sie ihre Zukunft gestalten können.
Es ist wichtig, dass man sich mit dem Thema auseinandersetzt, bevor man eine Entscheidung trifft.
Man sollte sich nicht nur mit der Zukunft auseinandersetzen, sondern auch mit der Vergangenheit.
Wenn",Das
mGPT_orig,sampling,Das,43.85,14.4,9.5,5.98,13.3,13.25,2.1,14,"Das ist ein sehr schönes Buch, das ich gerne lesen würde.
Ich habe es mir auch gekauft und bin begeistert! Es hat mich wirklich gefesselt von Anfang bis Ende 🙂
Kostenloser VersandeBay-Garantie​Weitere passende ArtikelAlle Ergebnisse ansehenSolch einen Partner zu finden?Wir suchen für Sie in unserem Partnernetzwerk nach Menschen mit ähnlichen Interessen wie Ihnen.“Einfach alles",Das
mGPT_orig,contrastive,Das,64.0,9.8,7.2,5.73,10.7,10.666666666666666,1.8,13,"Heute ist der 1. Mai, das Jahresthema des Bundeskanzlers in diesem Zusammenhang: „Wir brauchen eine bessere Welt“.
Die Kanzlerin hat den Deutschen ein gutes Gefühl vermittelt und sich dafür eingesetzt zu haben – nicht nur im Hinblick auf die bevorstehende Bundestagswahl am 24./25., sondern auch als Botschafterin für Frieden mit allen Konfliktparteien weltweit (vgl.: Pressemitteilung vom 28/04). Das zeigt einmal mehr ihre Fähigkeit zur konstrukt",Heute
mGPT_orig,beam,Das,81.95,6.1,1.7,4.52,10.3,10.333333333333334,1.5,4,"Heute ist es wieder soweit, die neue Saison startet. Wir freuen uns auf euch und wünschen euch viel Spaß und Erfolg.
Wir haben unsere neue Homepage für euch auf den neuesten Stand gebracht. Wir hoffen, dass ihr sie genauso findet, wie wir es uns gewünscht haben.
Unser Team freut sich auf euer Feedback!
Wir sind stolz darauf, dass wir euch mit unser",Heute
mGPT_orig,sampling,Das,58.7,11.9,6.4,5.16,16.0,16.0,1.8,11,"Heute ist der Tag, an dem die Welt von den Menschen in ihren Häusern und auf ihrem Land getrennt wird.
Wir sind alle hier um zu helfen! Wir haben unsere Hände gebunden für eine bessere Zukunft unserer Kinder – wir wollen sie nicht verlieren oder zerstören.“
Kinder- & Jugendbücher - Bücher zum Thema ""Kinderbuch"" bei Buch findr kaufen	Finde jetzt dein neues Lieblingsprodukt aus dieser Kategorie: Kinderküche",Heute
mGPT_orig,contrastive,Das,27.45,18.6,15.8,7.06,18.0,18.0,2.3,15,"Wireless LAN 802.11b/g Wirel�tiges netzwerk (WLAN) Bluetooth Dongle mit Mikrofon und Lautsprecher W-Lan Repeater
USB 2,0 Schnittstelle 1x USB 3 Buchse Audioeingang Stereoausgang AUX In Eingabestift Fernbedienung Tastatur Tastenkombination Multimedia Interface DLNA Webcam Display TFT Farbdisplayd",Wir
mGPT_orig,beam,Das,59.7,11.5,6.3,4.93,15.0,15.0,1.8,12,"Wir haben uns in den vergangenen Wochen intensiv mit dem Thema befasst. Wir haben uns auch mit der Frage befasst, wie wir unsere Arbeit in den kommenden Jahren gestalten können.
Wir wollen unseren Beitrag dazu leisten, dass unsere Kinder und Jugendlichen in unserer Region eine gute Zukunft haben.
Unser Ziel ist es, dass wir in den nächsten fünf Jahren eine gute Schule haben. Wir wollen, dass die Schülerinnen und Schüler in unseren Schulen eine gute",Wir
mGPT_orig,sampling,Das,50.7,15.0,8.8,5.39,24.0,24.0,1.8,14,"Wir haben unsere eigenen Erfahrungen gemacht und können Ihnen sagen, dass wir mit dem Kauf von einem neuen Produkt sehr zufrieden sind.
Die Qualität der Produkte ist für die meisten Kunden wichtig aber nicht nur das sondern auch ein guter Preis spielt bei den Produkten eine wichtige Rolle da es so gut wie immer entscheidet ob Sie sich wirklich dafür entscheiden oder eher auf einen Fehlkauf warte müssen!
Kostenloser VersandeBay-Garantie​Weitere passende Artikel",Wir
mGPT_orig,contrastive,Das,39.15,16.2,11.9,6.31,18.0,18.0,2.1,17,"Die Türkei ist in der Lage, die Menschenrechte zu verteidigen. Das hat sie sich zum Ziel gesetzt“, sagte Erdogan am Donnerstag bei einem Besuch des syrischen Machthabers Baschar al-Assad im nordirakisch besiedelten Gazastreifen und fügte hinzu: „Wir werden alles tun um den Terroranschlägen von Anschlägern entgegenzuwirken.“
Bücher Erweiterte Suche Stöbern Bestseller Neuheiten Hörbücher Fremdsprachige",Die Türkei
mGPT_orig,beam,Das,72.9,8.6,4.4,4.73,13.5,13.5,1.6,10,"Die Türkei ist ein Land, in dem die Menschen in der Türkei leben und arbeiten. Die Türkei ist eine Demokratie, in der die Menschen frei sind, ihre Meinung zu äußern und zu wählen.
Die Türkei hat eine lange Geschichte, die von den Türken selbst geprägt wurde. Die Türken haben eine lange Tradition in der Geschichte der Türkei, die bis in die Antike zurückreicht. Die Geschichte der Türken beginnt mit der Gründung der türkischen Republik im Jahre 1923.
Heute ist die Türkei",Die Türkei
mGPT_orig,sampling,Das,43.55,16.7,10.4,5.68,25.3,25.33333333333333,1.9,18,"Die Türkei ist ein Land, das sich in der Vergangenheit immer wieder von den anderen Ländern abgewandt hat. Die türkische Regierung versucht seit Jahren die Beziehungen zu Russland und China aufrechtzuerhalten – aber es gibt auch eine Reihe anderer Probleme mit dem Westen:
Der Konflikt zwischen Israelis einerseits sowie Palästinensern andererseits wird durch einen neuen Staat namens „Republik Jemen“ ausgelöst; dieser wurde im Jahr 2014 gegründet (siehe unten). Der neue Präsident Ali Abdullah Saleh will seine Macht",Die Türkei
mGPT_orig,contrastive,Das,-0.66,22.9,10.9,9.39,11.0,11.0,2.9,11,"Dieses Haus ist wirklich schön. Wir haben unseren Aufenthalt sehr genossen und würden jederzeit wiederkommen! Vielen Dank für die tolle Unterkunft, wir kommen gerne wieder :)Natascha2016-08-21T00:05ZArt der AktivitätPrivatzimmerObjekttypHausUnterkunftsartFerienhausApartmentGeschikt voor2SchlafzimmersGoslar (Harz), Niedersachsen 39625, DeutschlandRuhige",Dieses Haus
mGPT_orig,beam,Das,62.9,10.3,6.7,5.47,11.8,11.8,1.8,12,"Dieses Haus liegt in einer ruhigen Wohngegend, in der Nähe von Geschäften und Restaurants. Es ist ideal für Paare, Alleinreisende und Geschäftsreisende.
Das Haus verfügt über eine voll ausgestattete Küche, ein Wohnzimmer, ein Schlafzimmer und ein Badezimmer mit Dusche und Badewanne. Es gibt auch eine Waschmaschine und einen Trockner.
Es gibt auch einen Parkplatz vor dem Haus.
Die Wohnung",Dieses Haus
mGPT_orig,sampling,Das,73.75,9.3,4.1,4.46,18.5,18.5,1.5,7,"Dieses Haus ist ein wunderschön gelegener Ort, mit einem schönen Blick auf die Berge und das Meer. Es hat alles was man braucht für einen angenehmen Aufenthalt in der Natur! Wir haben uns sehr wohl gefühlt bei den Gastgebern - wir kommen gerne wieder :)
Wir hatten eine tolle Zeit im Casa de la Luna!! Das Zimmer war groß genug um alleine zu sein (mit zwei kleinen Kindern), es gab sogar noch mehr Platz als erwartet:",Dieses Haus
mGPT_orig,contrastive,Das,39.1,15.1,8.3,6.28,12.2,12.2,2.2,15,"Mein Vater war in der Zeit des Nationalsozialismus Mitglied im Nationalsozialistischen Deutschen Ärztebund (NSDAP). Nach dem Krieg wurde er von den Alliierten interniert und verbrachte die Jahre 1946 bis 1948 unter Polizeischutz. Im Jahr 1949 begann seine berufliche Laufbahn als Assistenzarzt an einer psychiatrischen Klinik, später arbeitete Dr.-Ingenieur für Hochfrequenztechnik bei Siemens &amp; Halske AG am Standort Berlin-Charlottenburg.[1]
Am 1./2., 3/4.:",Mein Vater
mGPT_orig,beam,Das,93.55,3.8,0.2,4.25,10.4,10.428571428571429,1.3,4,"Mein Vater hat mir gesagt, dass ich nicht mehr mit ihm zusammen sein kann, weil er mich nicht mehr liebt. Ich habe ihm gesagt: ""Du bist nicht mein Vater, du bist meine Mutter."" Ich habe ihn verlassen, weil ich ihn nicht liebte. Ich weiß nicht, was ich tun soll.
Ich weiß, dass meine Eltern mich verlassen haben, weil sie mich nicht lieben. Sie haben mich verlassen. Ich bin nicht mehr mein Kind. Ich",Mein Vater
mGPT_orig,sampling,Das,66.6,11.0,5.6,4.84,19.8,19.75,1.6,10,"Mein Vater war ein großer Fan von den Beatles und ich habe mich immer gefragt, wie es mit ihm weitergeht. Ich bin mir sicher: Er wird nie vergessen.“
Die Bandmitglieder sind sich über die Zukunft der Gruppe sehr ähnlich – auch wenn sie nicht mehr zusammen spielen werden (siehe unten). Die Mitglieder haben ihre eigenen Vorstellungen vom Leben in einer Rockband; das ist für viele Fans eine große Herausforderung gewesen - aber so richtig Spaß macht ihnen dies gar nichts!
K",Mein Vater
