text,label
"Ebenso zu beobachten ist ein Rückgang des Eises in den polaren Gebieten, wo es in den zurückliegenden Jahren vermehrt zum Abbrechen größerer Schelfeise gekommen ist.",4.444444444
Der Ablauf ist ähnlich wie beim Geldabheben.,1.8125
"Außerdem waren bereits zahlreiche Heilquellen bekannt, von denen viele Göttern geweiht waren.",3.625
"Sie bildeten riesige Kolonialreiche, die ihnen immense Reichtümer einbrachten.",2.333333333
Bei uns gibt es viele verschiedene Arbeiten.,1.0
"Er war 1937 erstmals nominiert worden und kam in die engere Auswahl, aber das Komitee entschied sich gegen ihn.",3.142857143
"Zunächst verwendete er als Pressmasse Zelluloid, das er unmittelbar vom Erfinder dieses Werkstoffs, John W Hyatt, bezog und das sich bald als technisch ungeeignet erwies.",3.666666667
In der großen Kasernenanlage im Norden Kiels kam es zu Demonstrationen.,2.285714286
Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.,1.0
"Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.",5.888888889
"Dieser Temperaturgradient ist mit etwa 1 K/km viel zu klein, als dass Wärmeleitung einen wesentlichen Beitrag zum Wärmetransport leisten könnte.",4.222222222
"Gesetzlich wird erst von „Recycling“ gesprochen, wenn der Rohstoff zuvor als „Abfall“ einzustufen war; andernfalls handelt es sich um „Wiederverwendung“.",2.8
"In beiden Fällen wird die Versauerung auf die menschlichen Emissionen von Kohlenstoffdioxid zurückgeführt und mit 0,11 pH-Einheiten beziffert.",2.555555556
Die Thematik berührt wichtige individuelle Fragen von Lebenseinstellung und Lebensstil.,1.625
Sie ist seit 2017 mit 9 Millionen Schwedischen Kronen (ca 874000 Euro) dotiert.,1.5
"Um laute Aufprallgeräusche und ein Wegrollen der Würfel zu vermeiden, wird manchmal ein gepolstertes und berandetes Brett (Würfelbrett oder Würfelteller genannt) eingesetzt.",4.5
Durchschnittswerte können daher nur im Rahmen des zugrundeliegenden Modells verglichen werden.,3.1
"Platon (um 428 bis 348 v Chr) plädierte in seinem Dialog Nomoi dafür, heiße Bäder auf Alte und Kranke zu beschränken.",2.333333333
Eine Versauerung erfolgt auch in Küsten- oder Schiffsnähe durch Säureeinträge verursacht durch Schwefeloxide und Stickoxide (siehe Saurer Regen).,2.9
"Auch wurden viele Personen nicht mit dem Friedensnobelpreis gewürdigt, die ihn in der öffentlichen Wahrnehmung verdient hätten.",3.2
Dieser Vorgang wird Gletscherschwund oder Gletscherschmelze genannt.,2.266666667
Im Byzantinischen Reich dagegen blieb die Tradition bestehen und wurde später von den islamischen Eroberern fortgeführt (etwa in Gestalt des hamm?m).,2.0
"Wenn Sie im Alltag viel selbst machen können, können Sie auch in einer Außen-Wohngruppe leben.",1.5
"Die Klinge muss vor jeder Rasur auf einem Streichriemen abgeledert und in regelmäßigen Abständen nachgeschliffen werden, um die Schärfe der Schneide zu erhalten.",3.5
Es ist nicht zu verwechseln mit dem heutigen Luitpold-Gymnasium in München.,2.5
"Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.",5.888888889
"Während die Historische Klimatologie vielfach auf schriftliche Aufzeichnungen, historische Chroniken oder archäologische Artefakte zurückgreift, verwendet die Paläoklimatologie klassische Nachweisverfahren wie die Dendrochronologie (Baumringanalyse), die Palynologie (Pollenuntersuchungen), Tropfsteine sowie die Warvenchronologie (auch Bändertondatierung genannt), die sich auf die Auswertung von Ablagerungen in Still- und Fließgewässern stützt.",5.555555556
"Aus den Ablagerungen von Sanden, Tonen und den Kalkgehäusen von Zooplankton in einem Urmeer entstanden zunächst Gesteine wie Sandstein, Schiefer und Kalkstein.",4.5
Viele Glücksspiele fallen in diese Kategorie.,1.5625
Diese Anhörung führt in der Regel der entsprechende Ausschuss des Europäischen Parlaments durch und alle Anhörungen werden per Web-Stream über die Website des Europäischen Parlaments auch öffentlich gemacht.,4.111111111
"In den 1950er Jahren lehnte er die erbliche Peerswürde ab, er wurde jedoch 1953 zum Ritter des Hosenbandordens geschlagen und damit als „Sir Winston Churchill“ in den nichterblichen Adelsstand erhoben.",4.6
"Dieser Berührungspunkt kann insbesondere daher problematisch werden, da das menschliche Becken mit seinen Sitzbeinhöckern und dem Schambein (bzw den Schambeinkufen, auch Schambeinkamm genannt) durch den Kippwinkel des Beckens Auswirkungen auf die Biegung der gesamten Wirbelsäule hat.",5.888888889
Bei Ratan in der schwedischen Gemeinde Robertsfors stieg die Küstenlinie gegenüber dem (ebenfalls steigenden) Meeresspiegel seit Beginn der Messungen 1892 um nahezu einen Meter.,3.666666667
Der Direktor des Nobel-Institutes stellt den Sekretär des Komitees dar.,1.0
"Mit über 28000 Datensätzen zu biologischen Veränderungen ist Europa hierbei deutlich überrepräsentiert, doch dass hiervon 90 % eine mit der Erwärmung übereinstimmende Veränderung anzeigen macht das Ergebnis auch sehr robust.",4.666666667
"Auf drei Schiffen des III Geschwaders weigerten sich die Matrosen, die Anker zu lichten.",2.909090909
"Sir Winston Leonard Spencer-Churchill KG OM CH PCc RA (* 30 November 1874 in Blenheim Palace, Oxfordshire; † 24 Januar 1965 in London) gilt als bedeutendster britischer Staatsmann des 20 Jahrhunderts.",2.0
"Falls er in sehr kurzer Zeit erfolgen sollte, werden sowohl die ökonomischen Anpassungskosten als auch die Einflüsse auf die Natur voraussichtlich drastisch spürbar sein.",4.454545455
"Obwohl Kryokonit aus Mineralpartikeln (Ruß, Kohlenstoff und Stickstoff) und organischer Materie besteht, ist der organische Anteil bezüglich der Wirkung auf das Abschmelzen bedeutender, weil er häufig biologisch aktiv ist und den Hauptteil von Kryokonit ausmacht.",4.8
"Sind auch Bereiche wie Freundschaften und Hobbys gemeint, wird etwas allgemeiner von Vereinbarkeit von Berufs-, Privat- und Familienleben gesprochen.",3.583333333
"Es wird gesagt, die gegenwärtige Ausrichtung der Gesellschaft und ökonomische Zwänge hätten vielmehr zu einem Anwachsen des Konsums, zu längeren Arbeitszeiten und zu einer Abwertung des Lebensbereichs Familie geführt.",3.8
"Einige GAA wurden für Rollstuhlfahrer oder kleine Menschen optimiert: Zugänge zu Bankautomaten wurden mit Rampen versehen, um Treppen umgehen zu können.",2.333333333
Ältere Menschen können in Teil-Zeit arbeiten.,1.0
Als Nebenprodukt entstand damals natürlich auch die erste Seifenblase.,1.6
In der Freizeit machen wir viel zusammen.,1.0
"Entscheidend für das Fortbestehen eines Gletschers ist seine Massenbilanz, die Differenz von Akkumulation (wie Schneefall, Ablagerung von Triebschnee und Lawinen, Kondensation von atmosphärischem Wasserdampf und Anfrieren von Regenwasser) und Ablation (Schmelze, Sublimation sowie Abbruch von Lawinen).",5.0
In Europa sind Rasiermesser nachweislich seit der Mittleren Bronzezeit in Gebrauch.,2.125
"Zu stark gezinkte Würfel verraten sich durch eine torkelnde Rollbewegung, was beim Einsatz eines Würfelbechers aber nicht auffällt.",3.625
"Zwischen 1895 und 1901 nahm Churchill als aktiver Soldat und Kriegsberichterstatter an fünf verschiedenen Kolonialkriegen teil, unter anderem in Kuba auf Seiten der Spanier während des dortigen Unabhängigkeitskrieges und in verschiedenen Teilen des Empire, etwa in Malakand in der Nordwestlichen Grenzprovinz Britisch-Indiens.",5.0
"Zusätzlich kommt in der Forschung ein breites Spektrum verschiedener Isotopenanalysen zum Einsatz, deren jüngste Entwicklungen eine bis vor kurzem unerreichbare Messgenauigkeit ermöglichen.",4.6
"Wenn sich ein Gletscher jedoch nicht zu einem neuen Gleichgewichtspunkt zurückziehen kann, befindet er sich im andauernden Ungleichgewicht und wird, sofern dieses Klima bestehen bleibt, komplett abschmelzen.",5.222222222
"Zwar erreichte Großbritannien nach Kriegsende 1918 durch die Übernahme deutscher Kolonien seine größte Ausdehnung, doch leiteten finanzielle Probleme und zunehmende Autonomiebestrebungen das Ende seiner globalen Bedeutung ein.",4.333333333
Der Wasserdampf kondensierte größtenteils und wurde als Wasser in Meeren und Seen gebunden.,3.333333333
"Da der pH-Wert der Meere über den Henry-Koeffizienten direkt mit der Kohlenstoffdioxidkonzentration der Atmosphäre gekoppelt ist, lassen sich so auch Paläo-CO2-Konzentrationen bestimmen.",4.363636364
"Erst nachdem die Dänen infolge Berücksichtigung gewisser Sonderinteressen (ua Nichtbeteiligung an der Währungsunion) in einer zweiten Volksabstimmung den Maastrichter Vertrag hatten passieren lassen und das deutsche Bundesverfassungsgericht Klagen gegen die Übertragung von Souveränitätsrechten auf die EU als – im gegebenen Rahmen – grundgesetzkonform zurückgewiesen hatte, konnte er zum 1 November 1993 in Kraft treten.",4.8125
"Weitere frühe Badeanlagen sind aus dem Alten Reich des Alten Ägyptens (ca 2700–2200 v Chr), aus Mari in Mesopotamien (um 2000 v Chr), auch aus Knossos in der Minoischen Kultur (um 2000 v Chr) sowie aus der Mykenischen Kultur (ab ca 1600 v Chr) bekannt.",2.777777778
"Um das Zinken zu erschweren, werden in Kasinos oft transparente Würfel eingesetzt.",2.909090909
"Seifenblasen lösen auf physikalische Weise komplexe räumliche Probleme in der Mathematik, da sie im Gleichgewichtszustand die kleinste Oberfläche zwischen Punkten und Kanten bilden.",3.444444444
Ursprünglich hieß Kings Vater Michael King und er selbst Michael King Jr.,1.583333333
Im Mittelalter verfiel diese Organisation größtenteils – Exkremente und Abfälle wurden teilweise einfach nur auf die Straße gekippt und allenfalls von Haustieren „verwertet“.,3.666666667
Mehr als die erst bei wenigen ins Bewusstsein gedrungene Unionsbürgerschaft hat – bereits vor dem Euro – der Abbau der Grenzkontrollen und Grenzanlagen zwischen den Bürgern der am Schengener Abkommen beteiligten Mitgliedstaaten ein Gefühl europäischer Zusammengehörigkeit wecken können.,5.3
"In allen diesen Bereichen gibt es neben dem einfachen Wurf eines Würfels auch Gelegenheiten, bei denen mehrere Würfel gleichzeitig zu werfen sind.",3.4
Sie kehrten entweder um oder schlossen sich der Aufstandsbewegung an.,3.6
Mit dem negativen dänischen Plebiszit vom Juni 1992 geriet der Unionsvertrag in eine Ratifizierungskrise (die Franzosen votierten im Dezember 1992 nur zu 51 % positiv).,3.571428571
Vielmehr bezeichnete er das Vorhaben der Admiralität als „eine Meuterei der Flottenführung gegen die Regierung und ihre Politik“.,4.444444444
Wohnen ist für alle Menschen wichtig.,1.307692308
Allerdings besitzt das Europäische Parlament – anders als der Bundestag – kein unmittelbares Initiativrecht und kann daher keine eigenen Gesetzesvorlagen einbringen.,3.1
Schon damals setzte er sich öffentlich für die Desegregation und auch für die Stärkung der USA als Nation ein.,2.4
Das Europäische Parlament (inoffiziell auch Europaparlament oder EU-Parlament; kurz EP) mit offiziellem Sitz in Straßburg (siehe unten) ist das Parlament der Europäischen Union (Art 14 EU-Vertrag).,1.777777778
"Seit 1979 wird es alle fünf Jahre (zuletzt 2014) in allgemeinen, unmittelbaren, freien, geheimen, aber nicht gleichen Europawahlen von den Bürgern der EU gewählt.",3.785714286
In einigen Fällen erreicht der verwertete Kunststoff durchaus das Eigenschaftsniveau der Originalware.,3.466666667
"Im Gegenteil stellt eine Familie heute dem Arbeitsmarkt im Durchschnitt tendenziell deutlich mehr Stunden Arbeitszeit zur Verfügung, als sie es Mitte des 20 Jahrhunderts tat.",3.0
Ein Würfel wird meistens nach einem konvexen Polyeder gestaltet.,2.555555556
"So entschied man sich, den Preis mit der Begründung nicht zu vergeben, dass es keinen geeigneten Kandidaten gebe.",3.444444444
"Der Flottenbefehl vom 24 Oktober 1918 und die Vorbereitungen zum Auslaufen lösten zunächst eine Meuterei unter den betroffenen Matrosen und dann eine allgemeine Revolution aus, die in wenigen Tagen die Monarchie im Reich beseitigte.",4.5
"Durch diese Überschiebung liegt sehr altes Gestein aus dem Proterozoikum, das vor bis zu 1,5 Milliarden Jahren entstanden ist, über jüngeren Schichten aus Quartär und Kreide und den letzten 100 Millionen Jahren.",4.3
"Die ausgewählten Personen und Organisationen wirken häufig stark polarisierend, und es kommt bei nahezu jeder Vergabe zu Anfeindungen über die Entscheidung.",3.4
"Wegen dieser leichten Vergänglichkeit wurde ,Seifenblase‘ zu einer Metapher für etwas, das zwar anziehend, aber dennoch inhalts- und gehaltlos ist.",4.428571429
Wir helfen Ihnen die richtige Arbeit für Sie zu finden.,1.0
Der Tresor ist in der Regel fest eingemauert oder auf andere Weise mit dem Boden oder der Wand armiert.,2.2
Der Abstand zwischen beiden Händen (gemessen vom kleinen Finger der einen zum kleinen Finger der anderen Hand) sollte nur unwesentlich den Abstand der Schulterblätter übersteigen.,3.357142857
"Während der globale Temperaturanstieg in der ersten Hälfte des 20 Jahrhunderts einer Mischung verschiedener natürlicher und anthropogener Faktoren zugemessen wird (Schwankungen in der Solarvariabilität, geringe vulkanische Aktivität und erster deutlicher Anstieg der Treibhausgase), so wird allgemein der sich beschleunigende Temperaturanstieg seit 1970 dem sich deutlich verstärkenden anthropogenen Treibhauseffekt zugerechnet.",4.133333333
"Die Meinung, Vorschulkinder litten unter der Berufstätigkeit der Mutter, herrscht vor allem in den alten Bundesländern der Bundesrepublik Deutschland, und zwar stärker als in jedem anderen Land der EU.",3.5
In Deutschland werden Infrastrukturmaßnahmen in Kombination mit Änderungen der familienbezogenen Transferleistungen und der Besteuerung insbesondere als wesentlich für eine Verringerung der Kinder- und Familienarmut genannt.,4.090909091
Die jüngeren Gesteine aus Quartär und Kreide sind nur im Osten des Parks aufgeschlossen und bestehen aus Sand- und Schluffstein.,4.222222222
"Er wurde noch einige Male nominiert, wurde aber erst 1947 wieder in Betracht gezogen.",1.5
"Die Ozeane spielen im Kohlenstoffkreislauf der Erde als Kohlenstoffsenke eine wichtige Rolle, da 70 Prozent der Erdoberfläche von Wasser bedeckt sind.",3.5
Sie müssen einen Antrag ausfüllen.,1.0
"Großbritannien schloss neue Allianzen: 1902 mit Japan, sowie mit den ehemaligen Erzfeinden Frankreich (entente cordiale) 1904 und Russland 1907 (Triple Entente, Vertrag von Sankt Petersburg).",2.888888889
Die Großeltern mütterlicherseits hatten ihren Nachnamen Dörzbacher in Koch geändert.,1.666666667
"Zudem erfolgt im Laufe des Auslaufprozesses eine Anreicherung von Seifenfilm-stabilisierenden Tensidmolekülen im unteren Bereich der Seifenblase, sodass deren obere Region infolge des relativen Mangels von an die Oberfläche adsorbierten Tensidmolekülen zusätzlich destabilisiert wird.",5.7
"Park und Region werden als Crown of the Continent (Krone des Kontinents) bezeichnet, das Crown of the Continent Ecosystem umfasst das Großökosystem der zentralen Rocky Mountains beidseits der Grenze weit über die Nationalparks hinaus.",3.285714286
"Bei vorhandenen Aquiferen kann das effektiv genutzte Volumen von vornherein größer sein, da hier neben den Temperaturgradienten auch die Druckgradienten eine Rolle spielen.",4.5
"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",1.3
Beim Aufblasen entsteht eine Kugelform.,1.666666667
"Gesichert ist dagegen, dass die Familie ein Gebäude im Hinterhof der Adlzreiterstraße 12 bewohnte, die heute zum Anwesen Lindwurmstraße 127 im Münchener Stadtteil Isarvorstadt gehört.",3.9
"Der Begriff Badekultur oder Badewesen bezieht sich auf das Baden in warmem oder kaltem Wasser, das in erster Linie der Reinigung dient, aber auch der Förderung der Gesundheit und des Wohlbefindens.",3.0
"Die Abkühlung dauerte sehr lange, vor 4 Milliarden Jahren unterschritt die Temperatur das erste Mal die 100-°C-Grenze.",2.0
Seine theoretischen Arbeiten spielten – im Gegensatz zur verbreiteten Meinung – beim Bau der Atombombe und der Entwicklung der Kernenergie nur eine indirekte Rolle.,2.9375
Vielmehr treibt der über die Adiabate hinausgehende Betrag des Temperaturgradienten die Mantelkonvektion an.,5.5
"Die griechischen Sportstätten mit integrierten Bädern waren allerdings bereits zu diesem Zeitpunkt Begegnungsstätten, in denen man sich stundenlang aufhielt.",4.75
"Als aber am 31 Oktober einige Torpedoboote ihre Geschütze auf diese Schiffe richteten, verschanzten sich rund 200 Meuterer zunächst unter Deck, ließen sich dann aber widerstandslos verhaften.",4.9
"Infos in großer Schrift helfen Menschen, die nicht mehr so gut sehen können.",1.428571429
"In den Tieflagen liegen Zungenbeckenseen, im höheren Gelände handelt es sich um Karseen.",3.5
Die im Vergleich zum Erdalter sehr rasche Konvektion – die ozeanische Kruste wurde und wird selten älter als 100 Millionen Jahre – wäre ohne Wärmequellen bald zum Erliegen gekommen.,3.466666667
"Der Ausdruck Fahrradfahren – auch Radfahren oder Radeln, schweizerisch Velofahren – bezeichnet die Fortbewegung auf einem Fahrrad, sei es als Verkehrsmittel im Radverkehr oder als Sportart, die als Freizeitbeschäftigung, zur Erhaltung der Gesundheit oder als sportlicher Wettkampf bis hin zum Leistungssport betrieben wird.",4.0
"Die Neigung eines Polymers, bei der Wiederverarbeitung zu degradieren, hängt vom gewählten Aufbereitungsverfahren ab und vom jeweiligen Grundpolymertyp sowie dem Gehalt an Additiven, die den thermisch-oxidativen Abbau der Molekülketten bei der Verarbeitung stark herabsetzen können.",5.2
Der bekannteste Vertreter ist Dragon Dice.,2.153846154
Für die Zeit nach seinem Studium hatte er mehrere Angebote.,1.0
"Gebräuchlich sind Bezeichnungen wie Cash Machine, Money Machine, Cashpoint, Cashline oder bauartbezogen Hole in the Wall („Loch in der Wand“).",2.666666667
Dieser wurde nach Osten in die Nordamerikanische Platte weitergegeben und eine Tektonische Decke von rund 450 Kilometern Länge in Nord-Süd-Richtung und einer Mächtigkeit von mindestens 5000 Metern wurde im Zeitraum von vor 80 bis 40 Millionen Jahren um circa 80 Kilometer in einem flachen Winkel nach Osten über das dort anstehende Gestein geschoben.,4.125
Sie wollen wissen:  Wie viel Geld bekomme ich?.,1.0
"Sie schickten Delegationen zu den Offizieren, die aber nicht angehört wurden.",3.1
Die meuternden Matrosen wollten nicht im bereits verlorenen Krieg sinnlos geopfert werden.,2.769230769
"Im Alltag sind mit dem Begriff Würfel meist nur diese Sechsseiter gemeint, und so wurde der Name für den geometrischen Körper übernommen.",3.0
"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889
"Wegen der möglichen Auswirkungen auf menschliche Sicherheit, Gesundheit, Wirtschaft und Umwelt hat die globale Erwärmung große Risiken, kann sich aber örtlich und regional auch positiv auswirken.",2.7
"Gemeint ist damit ein längerfristiger Massenverlust der Gletscher und nicht die in Gebirgen und Hochlagen alljährlich im Frühling einsetzende Schneeschmelze, auch nicht grundsätzlich das Schmelzen im Zehrgebiet, das bei Gletschern, die sich im Gleichgewicht mit dem Klima befinden, im gleichen Maße wie der Massengewinn im Nährgebiet auftritt.",5.555555556
"Als entgegen seiner Absprache mit Artelt auswärtige Truppen zur Niederschlagung der Bewegung anrückten, wurden diese von den Aufständischen abgefangen.",3.4
"Würden die Meere kein Kohlendioxid lösen, läge die atmosphärische Konzentration von Kohlenstoffdioxid einer Untersuchung aus dem Jahre 2004 zufolge um 55 ppm höher, zum damaligen Zeitpunkt also statt bei 380 ppm bei wenigstens 435 ppm.",4.3
Einige der Folgen sind im Klimawandelindex quantitativ zusammengefasst.,2.142857143
Das Bundesverfassungsgericht spricht dem Europäischen Parlament in seinem Urteil zum Lissabon-Vertrag vom 30 Juni 2009 nur eine eingeschränkte demokratische Legitimation zu und sieht seine Entscheidungskompetenzen bezüglich weiterer Schritte einer europäischen Integration dadurch begrenzt.,4.8
"Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).",3.1
In Südost-Australien Cooperbecken ist seit 2001 ein kommerzielles Projekt im Gange (Firma Geodynamics Limited).,1.777777778
"Die Veränderung der Konzentration der Klimagase und ihrer Zusammensetzung veränderte zudem den Strahlungshaushalt der Erde und brachte den Treibhauseffekt in Gang, der die Erde seitdem erwärmt.",2.875
"Im Jahr darauf kam er in die Volksschule, ab 1888 besuchte er das Luitpold-Gymnasium (nach verschiedenen Standortwechseln erhielt es 1965 den Namen Albert-Einstein-Gymnasium).",3.0
"Er wurde am 11 Mai 1910 unter Schutz gestellt, wird vom National Park Service verwaltet und dient wegen seiner langen Forschungsgeschichte als Referenzgebiet für die Erforschung der Klimageschichte und der globalen Erwärmung.",3.9
"Ein Rasiermesser (novacula) gehörte genauso wie ein Kamm (pecten), Spiegel (speculum), Schere (acitia) und Brennschere (calamistrum) zur Standardausstattung eines römischen Barbiers.",3.5
Sie können bei uns tolle Freizeit-Angebote mitmachen.,1.0
"Vor 2,6 Milliarden Jahren bildete sich im Laufe der Entwicklung der Erdatmosphäre durch die Aktivität von Cyanobakterien der erste Sauerstoff in der Uratmosphäre und erreichte vor circa 2,2 Milliarden Jahren signifikante Konzentrationen.",3.222222222
"Als Grund dafür gab er an, dass er in der Frage „Freihandel oder Schutzzoll“ die Haltung der Liberalen teile, die für den Freihandel eintraten.",3.5
"Für die Union resultiert daraus sowohl ein Akzeptanzproblem bei den EU-Bürgern, denen „Brüssel“ immer undurchsichtiger erscheint, als auch die mit dem Mitgliederwachstum verbundene Schwierigkeit, im bestehenden Institutionengefüge die Arbeits- und Handlungsfähigkeit der einzelnen Organe zu gewährleisten.",6.333333333
Im Gegensatz zur Lufttemperatur existieren für den Niederschlag keine eindeutigen Trends.,2.0
Das die Strukturen der Europäischen Union langzeitig bestimmende unübersichtliche Vertragskonglomerat ist auf diese Art und Weise von Kompromiss zu Kompromiss und von Erweiterung zu Erweiterung der Gemeinschaft komplexer geworden.,3.666666667
Der seit dem Produktionsende der Grammophonplatten wesentlich geläufigere Begriff Schellackplatte grenzt diesen älteren Tonträger deutlich von der späteren Schallplatte aus Polyvinylchlorid ab.,4.222222222
"So wurde anlässlich der Verleihung des Preises an die Europäische Union am 10 Dezember 2012 von ehemaligen Preisträgern erklärt, die EU sei „eindeutig kein Vorkämpfer für den Frieden“ und die Entscheidung verfälsche den Willen Alfred Nobels.",5.0
Sie gehören zu den frühesten Spuren vielzelliger Tiere weltweit.,3.0
Hierzu zählt auch die Schrift von Felix Eberty Die Gestirne und die Weltgeschichte.,2.3
Alte Menschen brauchen oft besondere Hilfen beim Wohnen.,1.363636364
"Der Geldausgabeautomat war – noch vor dem PC – das erste Computerterminal, das breiten Bevölkerungsschichten weltweit zugänglich war.",2.125
Regelungen zu Organisation und Arbeitsweise enthält die Geschäftsordnung des Europäischen Parlaments.,3.333333333
Zur Zeit des Römischen Reiches unterlag die Verwendung von Rasiermessern der jeweiligen Mode.,3.25
"Der Preisträger des Friedensnobelpreises wird von einem fünfköpfigen Komitee, dem Norwegischen Nobelkomitee, ausgewählt.",2.2
"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",5.555555556
"So erlangten beispielsweise 1960, im so genannten „Afrikanischen Jahr“, Nigeria und Britisch-Somaliland ihre Souveränität.",2.222222222
Die heute im Park liegenden Gletscher haben nur einen Bruchteil der ehemaligen Fläche und gehen infolge der auf den Klimawandel zurückzuführenden weltweiten Gletscherschmelze seit etwa 1850 massiv zurück.,4.0
"Diskutiert wird, inwieweit es wünschenswert sei, dass beide Eltern teilweise oder voll berufstätig sind, und wie die Unterstützung von Alleinerziehenden zu gestalten ist.",3.5
Bis zum Beginn der ozeanischen Versauerung infolge der einsetzenden Industrialisierung im 18 Jahrhundert und des steigenden Kohlenstoffdioxidausstoßes blieb dieser Wert in etwa konstant.,4.5
"Die Versauerung verläuft nach dem Fünften Sachstandsbericht des IPCC schneller als alle ähnlichen Versauerungen der vergangenen 65 Mio Jahre, eventuell der vergangenen 300 Mio Jahre.",5.0
"Nach einer Zusammenfassung der britischen Royal Society weist das Oberflächenwasser der Meere heute bis in eine Tiefe von 50 m typischerweise pH-Werte zwischen 7,9 und 8,25 auf, mit einem Durchschnittswert von 8,08.",3.3
"Von 1896 bis 1901 staatenlos, ab 1901 bis zu seinem Tode Staatsbürger der Schweiz, war er 1911/12 in Österreich-Ungarn auch Bürger Österreichs.",3.0
"„Recycling“ ist definiert als „jedes Verwertungsverfahren, durch das Abfälle zu Erzeugnissen, Materialien oder Stoffen entweder für den ursprünglichen Zweck oder für andere Zwecke aufbereitet werden.",3.666666667
Hierdurch wird die Formgebung weiter eingeschränkt; so sind etwa Würfel mit einer hohen Zahl von Ruhelagen schwerer zu konstruieren.,3.333333333
"In die beiden Nationalforste ist die nur durch die Bahn und die Straße vom Park getrennte Great Bear Wilderness eingelagert, ein Wilderness Area und damit die strengste Klasse von Naturschutzgebieten der Vereinigten Staaten.",3.0
"Damals kaufte die konservative Regierung Disraeli für 4 Millionen Pfund die Aktienanteile des ägyptischen Herrschers Ismail an der Sueskanal-Gesellschaft auf, um diesen strategisch wichtigen Handelsweg nach Indien zu sichern.",4.266666667
Bei der Tour de France liegt die höchste Durchschnittsgeschwindigkeit eines Fahrers bei 41 km/h.,1.3
"Seine Leistungen waren gut bis sehr gut, weniger gut in den Sprachen, aber herausragend in den Naturwissenschaften.",2.0
Die Bezahlmöglichkeit per Karte und einen ähnlichen Aufbau sowie ähnliche Sicherheitsproblematik wie ein Geldautomat besitzen Fahrkartenautomaten und andere Selbstbedienungsautomaten.,3.928571429
David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,1.888888889
Die Durchschnittsgeschwindigkeiten beim Fahrradfahren liegen für gewöhnlich bei 10 bis 25 km/h.,1.555555556
Das heißt: Sie arbeiten dann weniger Stunden.,1.0
Zur Rekonstruktion vergangener Klimazustände gibt es eine Reihe verschiedener Untersuchungsmethoden.,2.0
"Gemeint ist damit ein längerfristiger Massenverlust der Gletscher und nicht die in Gebirgen und Hochlagen alljährlich im Frühling einsetzende Schneeschmelze, auch nicht grundsätzlich das Schmelzen im Zehrgebiet, das bei Gletschern, die sich im Gleichgewicht mit dem Klima befinden, im gleichen Maße wie der Massengewinn im Nährgebiet auftritt.",5.555555556
"Anders als in den meisten nationalen Parlamenten, wo die Regierungsfraktionen normalerweise loyal zur Regierung stehen und deren Gesetzentwürfe prinzipiell unterstützen, bilden sich im Europäischen Parlament je nach Abstimmungsthema wechselnde Mehrheiten.",4.0
"Dies gilt besonders für den Friedensnobelpreis des Jahres 1973, als Henry Kissinger (USA) und Lê ??c Th? (Vietnam) (verzichtete auf den Preis) für das Friedensabkommen von 1973 in Vietnam ausgezeichnet wurden.",3.0
"Gleichfalls problematisch wird ein falscher Beckenwinkel auf dem Sattel für den gesamten Beckenbereich, da dieser Bereich stark mit Blut- und Nervenbahnen durchzogen ist, die auf der Innenseite der Oberschenkel liegen und die die unteren Gliedmaße zu versorgen haben.",5.2
"Damit war Kiel am Abend des 4 November fest in der Hand von etwa 40000 revoltierenden Matrosen, Soldaten und Arbeitern.",2.0
